Sample_pk,State,Year,Month,Day,Site,Commo_code,Source_ID,Variety,Origin,Country_Code,Distrib_Type,Commo_Type,Claim,Quantity,Growst_Stcode,Packer_Stcode,Distrib_Stcode
6746,NY,22,10,4,35,PE, ,Bartlett,1,,T,FR,NC,17,,WA,WA
6747,NY,22,10,4,68,PE, ,Forelle,2,801,T,FR,NC,10,,,
6748,NY,22,10,4,88,PE, ,Comice,1,,T,FR,NC,11,,,WA
6749,NY,22,10,4,89,PE,P,Bartlett,1,,R,FR,PO,14,,,WA
6750,NY,22,10,4,128,PE, ,Bartlett,1,,D,FR,NC,10,,CA,
6751,NY,22,10,4,258,PE, ,Anjou,2,150,D,FR,NC,11,,,
6752,NY,22,10,4,261,PE, ,Bartlett,1,,D,FR,PO,13,,WA,WA
6753,NY,22,10,4,274,PE, ,Bosc,1,,T,FR,NC,12,,,NY
6754,NY,22,11,8,15,PE, ,Bartlett,1,,D,FR,NC,9,,,CA
6755,NY,22,11,8,36,PE, ,Golden Bosc,1,,H,FR,NC,11,,,OR
6756,NY,22,11,8,128,PE, ,Danjou,1,,D,FR,NC,13,,,OR
6757,NY,22,11,8,142,PE, ,Danjou,1,,T,FR,NC,12,,,WA
6758,NY,22,11,8,254,PE, ,Bartlett,1,,D,FR,NC,11,,,WA
6759,NY,22,11,8,262,PE, ,Bosc,1,,D,FR,NC,9,,,WA
6760,NY,22,11,8,265,PE, ,Danjou,1,,D,FR,NC,10,WA,WA,
6761,NY,22,11,8,294,PE, ,Danjou,1,,D,FR,NC,11,,,WA
6762,NY,22,11,8,304,PE, ,Green Danjou,1,,L,FR,NC,10,,,WA
6763,NY,22,12,6,15,PE, ,Bartlett,1,,D,FR,NC,11,,WA,WA
6764,NY,22,12,6,142,PE, ,Bartlet,1,,R,FR,NC,14,,,WA
6765,NY,22,12,6,258,PE, ,Bartlett,1,,D,FR,NC,10,,,WA
6766,NY,22,12,6,265,PE, ,Danjou,1,,D,FR,NC,11,,WA,
6767,NY,22,12,6,285,PE, ,D Anjou,1,,L,FR,NC,11,,OR,OR
6768,NY,22,12,6,286,PE,P,Bosc,1,,R,FR,NC,11,,,OR
6769,NY,22,12,6,298,PE, ,Anjou,1,,D,FR,NC,14,,,OR
6770,NY,22,12,6,304,PE, ,Bosc,1,,L,FR,NC,10,,,WA
6771,NY,22,12,6,305,PE, ,Danjou,1,,D,FR,NC,9,,WA,WA
6772,OH,22,1,10,207,PE, ,Bosc,1,,D,FR,NC,12,,,
6773,OH,22,1,10,212,PE, ,Bosc,1,,D,FR,NC,18,,,WA
6774,OH,22,1,10,304,PE,P,Na,1,,R,FR,NC,9,,,WA
6775,OH,22,1,10,306,PE,P,Na,1,,R,FR,NC,14,,,
6776,OH,22,1,10,440,PE,A,Bartlett,1,,T,FR,NC,12,,,WA
6777,OH,22,1,10,440,PE,B,Danjou,1,,T,FR,NC,10,,,WA
6778,OH,22,2,14,100,PE, ,Red Danjou,1,,D,FR,NC,12,,,WA
6779,OH,22,2,14,107,PE,P,Bartlett,1,,R,FR,NC,10,,,WA
6780,OH,22,2,14,113,PE, ,Red Anjou,1,,D,FR,NC,10,,,WA
6781,OH,22,2,14,304,PE,P,Bartlett,1,,R,FR,NC,15,,WA,WA
6782,OH,22,2,14,307,PE,P,Bartlett,1,,R,FR,NC,12,,,WA
6783,OH,22,3,14,207,PE,A,Bosc,1,,D,FR,NC,13,,,WA
6784,OH,22,3,14,207,PE,B,Danjou,1,,D,FR,NC,18,,,WA
6785,OH,22,3,14,212,PE, ,Bosc,1,,D,FR,NC,15,,,WA
6786,OH,22,3,14,304,PE,P,Bosc,1,,R,FR,NC,18,,,WA
6787,OH,22,3,14,306,PE,P,Danjou,1,,R,FR,NC,12,,,WA
6788,OH,22,3,14,440,PE, ,Danjou,1,,T,FR,NC,11,,,WA
6789,OH,22,4,11,207,PE, ,D Anjou,1,,D,FR,NC,16,,,WA
6790,OH,22,4,11,212,PE,A,Bosc,1,,D,FR,NC,13,,,WA
6791,OH,22,4,11,212,PE,B,Bosc,1,,D,FR,NC,11,,,WA
6792,OH,22,4,11,304,PE,P,Bartlett Pears,2,150,R,FR,NC,13,,,WA
6793,OH,22,4,11,306,PE,P,Danjou Pears,1,,R,FR,NC,11,,,WA
6794,OH,22,4,11,307,PE,P,Danjou Pears,1,,R,FR,PO,13,,,WA
6795,OH,22,4,11,440,PE, ,Danjou,1,,T,FR,NC,10,,,WA
6796,OH,22,5,9,100,PE, ,Bartlett,2,150,D,FR,NC,7,,,
6797,OH,22,5,9,107,PE, ,Danjou,1,,D,FR,NC,10,,,WA
6798,OH,22,5,9,113,PE, ,Na,2,150,D,FR,NC,11,,,
6799,OH,22,5,9,412,PE, ,Bosc,1,,T,FR,NC,9,,WA,WA
6800,OH,22,5,9,422,PE, ,Danjou,1,,L,FR,NC,11,,WA,WA
6801,OH,22,5,9,452,PE, ,Red Danjou,1,,L,FR,NC,11,,,OR
6802,OH,22,6,13,207,PE, ,D Anjou,1,,D,FR,NC,17,,,WA
6803,OH,22,6,13,212,PE, ,Danjou,1,,D,FR,NC,12,,WA,WA
6804,OH,22,6,13,412,PE,A,Danjou,1,,T,FR,NC,10,,,OR
6805,OH,22,6,13,412,PE,B,Golden Russett Bosc,1,,T,FR,NC,12,,,WA
6806,OH,22,6,13,440,PE, ,Danjou,2,275,T,FR,NC,13,,,
6807,OH,22,6,13,452,PE,P,Autumn Bartlett,2,150,R,FR,NC,9,,,
6808,OH,22,7,11,207,PE, ,Danjou,1,,D,FR,NC,15,,,WA
6809,OH,22,7,11,212,PE, ,Autumn Bartlett,2,150,D,FR,NC,10,,,
6810,OH,22,7,11,304,PE,P,Danjou,1,,R,FR,NC,11,,,WA
6811,OH,22,7,11,306,PE,P,Bartlett,2,150,R,FR,NC,13,,,WA
6812,OH,22,7,11,307,PE,P,Anjou,1,,R,FR,NC,14,,,OH
6813,OH,22,7,11,440,PE, ,Danjou,1,,T,FR,NC,8,,,WA
6814,OH,22,8,8,207,PE, ,Na,1,,D,FR,NC,16,,,IN
6815,OH,22,8,8,212,PE,P,Red Danjou,1,,R,FR,NC,17,,,WA
6816,OH,22,8,8,419,PE, ,Bartlett,1,,D,FR,NC,10,,,CA
6817,OH,22,8,8,426,PE,P,Danjou,1,,R,FR,NC,12,,,WA
6818,OH,22,8,8,440,PE, ,Red Anjou,1,,T,FR,NC,10,,,WA
6819,OH,22,8,8,452,PE,P,Bartlett,1,,R,FR,NC,9,,,CA
6820,OH,22,9,12,207,PE, ,Na,1,,D,FR,NC,17,,WA,WA
6821,OH,22,9,12,212,PE, ,Golden Bosc,1,,D,FR,NC,13,,,CA
6822,OH,22,9,12,419,PE, ,Bartlett,1,,D,FR,NC,13,,,WA
6823,OH,22,9,12,422,PE, ,Bartlett,1,,L,FR,NC,10,,,CA
6824,OH,22,9,12,440,PE, ,Na,1,,T,FR,NC,17,,,WA
6825,OH,22,9,12,452,PE,P,Bartlett,1,,R,FR,NC,9,,,CA
6826,OH,22,10,11,100,PE, ,Anjou,1,,D,FR,NC,11,,,WA
6827,OH,22,10,11,113,PE,A,Bartlett,1,,R,FR,NC,13,,WA,WA
6828,OH,22,10,11,113,PE,B,Bartlett,1,,D,FR,NC,13,,,CA
6829,OH,22,10,11,419,PE, ,Bartlett,1,,D,FR,NC,10,,,WA
6830,OH,22,10,11,422,PE, ,Danjou,1,,L,FR,NC,10,,,WA
6831,OH,22,10,11,452,PE,P,Starkrimson,1,,R,FR,NC,10,,,OR
6832,OH,22,11,14,207,PE, ,Starkrimson,1,,D,FR,NC,10,,,WA
6833,OH,22,11,14,212,PE, ,Bartlett,1,,D,FR,NC,13,,,OR
6834,OH,22,11,14,304,PE,P,Bosc,1,,R,FR,NC,17,,,OH
6835,OH,22,11,14,306,PE,P,Bartlett,1,,R,FR,NC,14,,,WA
6836,OH,22,11,14,307,PE,P,Bartlett,1,,R,FR,NC,12,,,WA
6837,OH,22,11,14,440,PE, ,Danjou,1,,T,FR,NC,11,,,WA
6838,OH,22,12,12,207,PE, ,Green Danjou,1,,D,FR,NC,16,,,WA
6839,OH,22,12,12,212,PE, ,Bartlett,1,,D,FR,NC,13,,,OR
6840,OH,22,12,12,419,PE, ,Bartlett,1,,D,FR,NC,9,,,WA
6841,OH,22,12,12,422,PE, ,Bartlett,1,,L,FR,NC,9,,,WA
6842,OH,22,12,12,440,PE, ,Red Anjou,1,,T,FR,NC,8,,,WA
6843,OH,22,12,12,452,PE, ,Danjou,1,,T,FR,NC,10,,,OR
6844,TX,22,1,3,20,PE, ,Bosc Pears,1,,D,FR,NC,13,,WA,
6845,TX,22,1,3,103,PE, ,Red Danjou,1,,D,FR,NC,12,,,WA
6846,TX,22,1,3,105,PE, ,Bosc,1,,D,FR,NC,11,,,WA
6847,TX,22,1,3,108,PE,P,Danjou,1,,R,FR,NC,10,,,
6848,TX,22,1,3,201,PE, ,Bartlett Pears,1,,D,FR,NC,17,,,OR
6849,TX,22,1,3,216,PE, ,Pears Danjou,1,,D,FR,NC,12,,,TX
6850,TX,22,1,3,405,PE, ,Bosc,1,,D,FR,NC,10,,,
6851,TX,22,1,3,425,PE, ,Golden Russett,1,,D,FR,PO,12,,,WA
6852,TX,22,2,7,20,PE, ,Danjou Pears,1,,D,FR,NC,11,,,WA
6853,TX,22,2,7,103,PE, ,Bosc,1,,D,FR,NC,13,,,OH
6854,TX,22,2,7,105,PE, ,Bosc Pears,1,,D,FR,NC,16,,,WA
6855,TX,22,2,7,201,PE, ,Bartlett,1,,D,FR,NC,7,,,WA
6856,TX,22,2,7,216,PE, ,Danjou,1,,D,FR,NC,12,,,TX
6857,TX,22,2,7,300,PE, ,Bartlett,1,,D,FR,NC,9,,WA,
6858,TX,22,2,7,406,PE, ,Gold Bosc,1,,D,FR,NC,16,,,
6859,TX,22,2,7,419,PE, ,Bartlett,1,,D,FR,NC,10,,,OR
6860,TX,22,3,7,20,PE, ,Danjou Pears,1,,D,FR,NC,11,,WA,WA
6861,TX,22,3,7,103,PE, ,Danjou US No 1,1,,D,FR,NC,12,,,WA
6862,TX,22,3,7,104,PE, ,Danjou,1,,T,FR,NC,9,,,WA
6863,TX,22,3,7,105,PE, ,Bartlett,1,,D,FR,NC,20,,,WA
6864,TX,22,3,7,201,PE, ,Bosc,1,,D,FR,PO,8,,,WA
6865,TX,22,3,7,216,PE, ,Danjou,1,,D,FR,NC,12,,,TX
6866,TX,22,3,7,300,PE, ,Bartlett,1,,D,FR,NC,11,,WA,
6867,TX,22,3,7,419,PE, ,Bosc,1,,D,FR,NC,12,,,OR
6868,TX,22,4,4,40,PE, ,Danjou,2,275,L,FR,NC,8,,,
6869,TX,22,4,4,103,PE, ,Bartlett,2,150,D,FR,NC,8,,,
6870,TX,22,4,4,105,PE, ,Danjou,1,,D,FR,NC,14,,,WA
6871,TX,22,4,4,201,PE, ,Pears,2,150,D,FR,NC,9,,,
6872,TX,22,4,4,211,PE, ,Organic Golden Russet Bosc,1,,D,FR,PO,11,WA,WA,WA
6873,TX,22,4,4,406,PE, ,Danjou,1,,D,FR,NC,9,,,
6874,TX,22,4,4,425,PE, ,Red D Anjou,1,,D,FR,NC,14,,,WA
6875,TX,22,4,5,104,PE, ,Bosc,1,,T,FR,NC,16,,,WA
6876,TX,22,5,2,20,PE, ,Red Danjous,1,,D,FR,NC,10,,WA,
6877,TX,22,5,2,103,PE, ,Danjou US No 1,1,,D,FR,NC,12,,,WA
6878,TX,22,5,2,105,PE, ,Bosc,1,,D,FR,NC,19,WA,WA,
6879,TX,22,5,2,201,PE, ,Red Danjou,1,,D,FR,NC,8,,,WA
6880,TX,22,5,2,208,PE, ,Williams/Bartlett,2,150,D,FR,PO,12,,,
6881,TX,22,5,2,216,PE, ,Danjou,1,,D,FR,NC,13,,,TX
6882,TX,22,5,2,300,PE, ,Green Danjou,1,,R,FR,NC,9,,,WA
6883,TX,22,5,2,406,PE, ,Red,1,,D,FR,NC,14,,,WA
6884,TX,22,6,6,20,PE, ,Danjou Pears,1,,D,FR,NC,10,,,OR
6885,TX,22,6,6,103,PE, ,Autumn Bartlett,2,150,D,FR,NC,10,,,
6886,TX,22,6,6,104,PE, ,Danjou,1,,T,FR,NC,7,,,WA
6887,TX,22,6,6,105,PE, ,Danjou,1,,D,FR,NC,15,,,WA
6888,TX,22,6,6,201,PE, ,Red Anjou,1,,D,FR,NC,9,,,OR
6889,TX,22,6,6,216,PE, ,Pears Bek,1,,D,FR,NC,12,,,TX
6890,TX,22,6,6,300,PE, ,Williams Bartlett,2,150,D,FR,NC,10,,,
6891,TX,22,6,6,406,PE, ,Danjou,1,,D,FR,NC,9,,WA,
6892,TX,22,7,5,30,PE, ,Na,1,,D,FR,NC,8,,,OR
6893,TX,22,7,5,103,PE, ,Red Dajou US No 1,1,,D,FR,NC,13,,,OH
6894,TX,22,7,5,105,PE, ,Danjou,1,,D,FR,NC,15,,,WA
6895,TX,22,7,5,201,PE, ,Organic Pear,2,150,D,FR,PO,12,,,
6896,TX,22,7,5,211,PE, ,Autumn Bartlett,2,150,D,FR,PO,8,,,TX
6897,TX,22,7,5,221,PE, ,Premium Pears,1,,D,FR,NC,14,,,WA
6898,TX,22,7,5,405,PE, ,Green Atum Bartlett,2,150,D,FR,NC,12,,,
6899,TX,22,7,5,406,PE, ,Na,1,,D,FR,NC,11,,,
6900,TX,22,7,25,30,PE, ,N/A,1,,D,FR,NC,9,,WA,
6901,TX,22,8,1,20,PE, ,Red Anjou Pears,1,,D,FR,NC,8,,,OR
6902,TX,22,8,1,103,PE, ,Bosc,1,,D,FR,NC,19,,,OH
6903,TX,22,8,1,105,PE, ,Danjou Pears,1,,D,FR,NC,12,,WA,
6904,TX,22,8,1,201,PE, ,Bartlett,1,,D,FR,PO,19,,,CA
6905,TX,22,8,1,216,PE, ,Pears Bek,1,,D,FR,NC,11,,,TX
6906,TX,22,8,1,221,PE, ,Bartlett Pears,1,,D,FR,NC,14,CA,,TX
6907,TX,22,8,1,300,PE, ,Bartlett,1,,D,FR,NC,11,,,
6908,TX,22,8,1,419,PE, ,Danjou,1,,D,FR,NC,10,,,WA
6909,TX,22,9,6,20,PE, ,Mountain Bartlett Pears,1,,D,FR,NC,11,,CA,
6910,TX,22,9,6,103,PE, ,Bartlett,1,,D,FR,NC,15,,,OH
6911,TX,22,9,6,105,PE, ,Bartlett,1,,D,FR,NC,17,,,CA
6912,TX,22,9,6,201,PE, ,Pears Comice,1,,D,FR,NC,6,,CA,TX
6913,TX,22,9,6,216,PE, ,Pear,1,,D,FR,NC,12,CA,,TX
6914,TX,22,9,6,300,PE, ,Bartlett,1,,D,FR,NC,10,,,WA
6915,TX,22,9,6,419,PE, ,Bartlett,1,,D,FR,NC,8,,,CA
6916,TX,22,10,3,40,PE, ,Bosc,1,,D,FR,NC,10,,TX,TX
6917,TX,22,10,3,103,PE, ,Bartlett,1,,D,FR,NC,18,,OR,OH
6918,TX,22,10,3,104,PE, ,Bartlett,1,,T,FR,NC,23,,WA,
6919,TX,22,10,3,105,PE, ,Green Danjou,1,,D,FR,NC,19,,,WA
6920,TX,22,10,3,201,PE, ,Pear,1,,D,FR,NC,11,,CA,TX
6921,TX,22,10,3,211,PE, ,Bosc,1,,D,FR,PO,9,WA,WA,WA
6922,TX,22,10,3,406,PE, ,Bartlett,1,,D,FR,NC,8,,CA,
6923,TX,22,10,3,425,PE, ,Bosc,1,,D,FR,NC,11,,CA,
6924,TX,22,11,7,20,PE, ,Red Danjous Pears,1,,D,FR,NC,8,,WA,
6925,TX,22,11,7,103,PE, ,Red,1,,D,FR,NC,14,,,OH
6926,TX,22,11,7,105,PE, ,Green Bartlett,1,,D,FR,NC,17,,WA,WA
6927,TX,22,11,7,201,PE, ,Na,1,,D,FR,NC,13,,WA,TX
6928,TX,22,11,7,216,PE, ,Na,1,,D,FR,NC,12,,,TX
6929,TX,22,11,7,300,PE, ,Danjou,1,,D,FR,NC,10,,,
6930,TX,22,11,7,405,PE, ,Danjou,1,,D,FR,NC,8,,,
6931,TX,22,11,7,419,PE, ,Bartlett,1,,D,FR,NC,10,,,OR
6932,TX,22,12,5,20,PE, ,Danjou Pears,1,,D,FR,NC,9,,,WA
6933,TX,22,12,5,30,PE, ,Na,1,,D,FR,NC,9,,,OR
6934,TX,22,12,5,40,PE, ,Danjou,2,275,R,FR,NC,14,,,
6935,TX,22,12,5,103,PE, ,Barlett,1,,D,FR,PO,14,,WA,OH
6936,TX,22,12,5,105,PE, ,Bartlett,1,,D,FR,NC,14,,,WA
6937,TX,22,12,5,201,PE, ,Na,1,,D,FR,NC,14,,WA,TX
6938,TX,22,12,5,216,PE, ,Na,1,,D,FR,NC,12,,,TX
6939,TX,22,12,5,419,PE,P,80 Fresh Northwest,1,,R,FR,NC,10,WA,,
6940,WA,22,1,10,4,PE, ,Na,1,,D,FR,NC,9,,,OR
6941,WA,22,1,10,10,PE, ,Na,1,,D,FR,NC,11,,OR,
6942,WA,22,1,10,19,PE, ,Na,1,,D,FR,NC,10,,,WA
6943,WA,22,1,10,31,PE, ,Bartlett,1,,D,FR,NC,11,,,WA
6944,WA,22,2,14,4,PE, ,Bartlett,1,,D,FR,NC,10,,,OR
6945,WA,22,2,14,7,PE, ,Red Anjou,1,,D,FR,NC,11,,,OR
6946,WA,22,2,14,10,PE, ,Na,1,,D,FR,NC,9,,OR,
6947,WA,22,2,14,33,PE, ,Bartlett,1,,D,FR,NC,9,,WA,
6948,WA,22,3,14,2,PE, ,Danjou,1,,D,FR,NC,8,,WA,
6949,WA,22,3,14,8,PE, ,Red Danjou,1,,D,FR,NC,9,,,WA
6950,WA,22,3,14,11,PE, ,Na,1,,D,FR,NC,13,,,
6951,WA,22,3,14,31,PE, ,Danjou,1,,D,FR,NC,10,,,WA
6952,WA,22,4,11,2,PE, ,Danjou,1,,D,FR,NC,9,,,WA
6953,WA,22,4,11,4,PE, ,Bartlett,2,150,D,FR,NC,10,,,
6954,WA,22,4,11,8,PE, ,Red Danjou,1,,D,FR,NC,9,,,WA
6955,WA,22,4,11,33,PE, ,Danjou,1,,D,FR,NC,7,,WA,
6956,WA,22,5,9,8,PE, ,Red Anjou,1,,D,FR,NC,9,,,WA
6957,WA,22,5,9,10,PE, ,Na,1,,D,FR,NC,9,,,OR
6958,WA,22,5,9,11,PE, ,Anjou,1,,D,FR,NC,12,,,WA
6959,WA,22,5,9,31,PE, ,Danjou,1,,D,FR,NC,9,,,WA
6960,WA,22,6,13,2,PE, ,Danjou,1,,R,FR,NC,10,,WA,
6961,WA,22,6,13,8,PE, ,Red D Anjou,1,,D,FR,NC,8,,,WA
6962,WA,22,6,13,17,PE,P,Golden Bosc,2,275,R,FR,NC,10,,,
6963,WA,22,6,13,33,PE, ,Danjou,1,,D,FR,NC,7,,,OR
6964,WA,22,7,11,7,PE, ,Danjou,1,,D,FR,NC,9,,,OR
6965,WA,22,7,11,8,PE, ,Danjou,1,,D,FR,NC,10,,,WA
6966,WA,22,7,11,37,PE, ,Danjou,1,,D,FR,NC,8,,WA,
6967,WA,22,7,11,40,PE, ,Danjou,1,,H,FR,NC,10,,,OR
6968,WA,22,8,8,2,PE, ,Golden Bosc,1,,D,FR,NC,12,,,CA
6969,WA,22,8,8,11,PE, ,Danjou,1,,D,FR,NC,14,,,WA
6970,WA,22,8,8,30,PE, ,Bartlett,1,,D,FR,NC,12,,,CA
6971,WA,22,8,8,33,PE, ,Bartlett,1,,D,FR,NC,9,,,CA
6972,WA,22,9,12,2,PE, ,US#1 Bartlett Pear,1,,D,FR,NC,10,,WA,
6973,WA,22,9,12,4,PE, ,Starkrimson,1,,D,FR,NC,8,WA,,WA
6974,WA,22,9,12,30,PE, ,Bartlett,1,,D,FR,NC,10,,,WA
6975,WA,22,9,12,31,PE, ,Bartlett,1,,D,FR,NC,11,,,WA
6976,WA,22,10,10,4,PE, ,Danjou,1,,D,FR,NC,8,,,OR
6977,WA,22,10,10,8,PE, ,Danjou,1,,D,FR,NC,10,,,WA
6978,WA,22,10,10,33,PE, ,Bartlett,1,,D,FR,NC,14,,WA,WA
6979,WA,22,10,10,39,PE,P,Starkrimson,1,,R,FR,NC,8,,,WA
6980,WA,22,11,14,2,PE, ,Bosc,1,,D,FR,PO,11,,,WA
6981,WA,22,11,14,8,PE, ,Red D Anjou,1,,D,FR,NC,7,,,WA
6982,WA,22,11,14,10,PE, ,Danjou,1,,D,FR,NC,11,,OR,
6983,WA,22,11,14,31,PE, ,Bartlett,1,,D,FR,NC,11,,,OR
6984,WA,22,12,12,4,PE, ,Bartlett,1,,D,FR,NC,10,,,OR
6985,WA,22,12,12,8,PE, ,Red Danjou,1,,D,FR,NC,9,,WA,
6986,WA,22,12,12,33,PE, ,Bartlett,1,,D,FR,NC,9,,WA,
6987,WA,22,12,12,39,PE,P,Starkrimson,1,,R,FR,NC,11,,WA,
6988,CA,22,4,11,151,PO, ,Busset; P90-Sample held 162 Days.,1,,D,FR,NC,11,,,WA
6989,CA,22,4,11,273,PO,P,Red; P90-Sample held 162 Days.,1,,R,FR,NC,8,,,CA
6990,CA,22,4,11,484,PO, ,Na; P90-Sample held 162 Days.,1,,R,FR,PO,8,,CA,
6991,CA,22,4,11,515,PO, ,Russet; P90-Sample held 162 Days.,1,,R,FR,PO,6,,CA,CA
6992,CA,22,4,11,530,PO, ,Na; P90-Sample held 162 Days.,1,,R,FR,NC,21,,WA,
6993,CA,22,4,11,545,PO, ,Yukon Gold; P90-Sample held 162 Days.,1,,R,FR,NC,12,,ID,CA
6994,CA,22,4,11,547,PO, ,Russet; P90-Sample held 162 Days.,1,,R,FR,NC,15,,,CA
6995,CA,22,4,11,607,PO, ,Norkotah; P90-Sample held 162 Days.,1,,H,FR,NC,11,ID,ID,ID
6996,CA,22,4,11,613,PO, ,Russet; P90-Sample held 162 Days.,1,,H,FR,NC,10,,,ID
6997,CA,22,4,11,629,PO, ,Russet; P90-Sample held 162 Days.,1,,D,FR,NC,11,,,CA
6998,CA,22,4,11,645,PO, ,Russet; P90-Sample held 162 Days.,1,,R,FR,PO,16,,,CA
6999,CA,22,4,11,660,PO,P,Russet; P90-Sample held 162 Days.,1,,R,FR,NC,13,,,CA
7000,CA,22,4,11,675,PO, ,Russet; P90-Sample held 162 Days.,1,,H,FR,NC,7,,,OR
7001,CA,22,5,9,4,PO,P,Unknown; P90-Sample held 148 Days.,1,,R,FR,NC,8,,WA,WA
7002,CA,22,5,9,406,PO, ,Russet; P90-Sample held 148 Days.,1,,D,FR,NC,4,,ID,
7003,CA,22,5,9,484,PO,A,Russet; P90-Sample held 148 Days.,1,,R,FR,NC,7,,,WA
7004,CA,22,5,9,484,PO,B,Russet; P90-Sample held 148 Days.,1,,R,FR,NC,9,,,CA
7005,CA,22,5,9,547,PO, ,Russet; P90-Sample held 148 Days.,1,,R,FR,NC,9,,,WA
7006,CA,22,5,9,554,PO, ,Red Russet; P90-Sample held 148 Days.,1,,R,FR,NC,15,,WA,CA
7007,CA,22,5,9,564,PO, ,Red; P90-Sample held 148 Days.,1,,D,FR,NC,12,,CA,
7008,CA,22,5,9,605,PO, ,"Burbank, Russet; P90-Sample held 148 Days.",1,,H,FR,NC,7,,ID,ID
7009,CA,22,5,9,606,PO, ,Yellow; P90-Sample held 148 Days.,1,,H,FR,NC,177,,,CA
7010,CA,22,5,9,620,PO, ,Red; P90-Sample held 148 Days.,1,,R,FR,NC,16,,,CA
7011,CA,22,5,9,627,PO,U,Red; P90-Sample held 148 Days.,1,,R,FR,NC,22,,,CA
7012,CA,22,5,9,638,PO,V,Russet; P90-Sample held 148 Days.,1,,R,FR,NC,17,,,CA
7013,CA,22,5,9,665,PO, ,Russet; P90-Sample held 148 Days.,1,,D,FR,NC,8,,CA,TX
7014,CA,22,6,13,1,PO,P,Russet; P90-Sample held 139 Days.,1,,R,FR,NC,12,,,CA
7015,CA,22,6,13,404,PO, ,Red; P90-Sample held 139 Days.,1,,D,FR,NC,12,,CA,
7016,CA,22,6,13,516,PO, ,Red; P90-Sample held 139 Days.,1,,R,FR,NC,20,,,CA
7017,CA,22,6,13,540,PO, ,White; P90-Sample held 139 Days.,1,,R,FR,NC,23,,,CA
7018,CA,22,6,13,547,PO, ,Russet; P90-Sample held 139 Days.,1,,R,FR,NC,21,,,CA
7019,CA,22,6,13,551,PO, ,Na; P90-Sample held 139 Days.,1,,R,FR,NC,10,CA,CA,
7020,CA,22,6,13,553,PO,P,N/A; P90-Sample held 139 Days.,1,,R,FR,NC,19,,CA,CA
7021,CA,22,6,13,556,PO, ,Russet; P90-Sample held 139 Days.,1,,R,FR,NC,8,,WA,
7022,CA,22,6,13,569,PO,P,White; P90-Sample held 139 Days.,1,,R,FR,NC,11,,CA,
7023,CA,22,6,13,570,PO,P,Norkotah; P90-Sample held 139 Days.,1,,R,FR,NC,10,,ID,
7024,CA,22,6,13,617,PO, ,Russet; P90-Sample held 139 Days.,1,,H,FR,NC,6,,WA,
7025,CA,22,6,13,629,PO,P,Russet; P90-Sample held 139 Days.,2,260,R,FR,NC,14,,,CA
7026,CA,22,6,13,675,PO,P,Russet; P90-Sample held 139 Days.,1,,R,FR,NC,9,,ID,CA
7027,CA,22,7,11,4,PO,P,Russet Burbank; P90-Sample held 140 Days.,1,,R,FR,NC,10,,ID,CA
7028,CA,22,7,11,151,PO, ,White; P90-Sample held 140 Days.,1,,D,FR,NC,12,CA,CA,CA
7029,CA,22,7,11,513,PO, ,Red; P90-Sample held 140 Days.,1,,R,FR,NC,14,,CA,
7030,CA,22,7,11,532,PO, ,Russet; P90-Sample held 140 Days.,1,,R,FR,NC,13,,,CA
7031,CA,22,7,11,546,PO, ,Red; P90-Sample held 140 Days.,1,,R,FR,NC,14,,CA,
7032,CA,22,7,11,552,PO, ,Na; P90-Sample held 140 Days.,1,,R,FR,NC,14,,,CA
7033,CA,22,7,11,553,PO, ,Yellow; P90-Sample held 140 Days.,1,,R,FR,NC,15,,,CA
7034,CA,22,7,11,608,PO, ,"Golden, Yellow Flesh; P90-Sample held 140 Days.",1,,H,FR,NC,18,CA,CA,CA
7035,CA,22,7,11,617,PO,P,Golden; P90-Sample held 140 Days.,1,,R,FR,NC,16,,,ID
7036,CA,22,7,11,621,PO,P,Russet; P90-Sample held 140 Days.,1,,R,FR,NC,11,,,CA
7037,CA,22,7,11,630,PO, ,Burbank; P90-Sample held 140 Days.,1,,R,FR,NC,18,,ID,
7038,CA,22,7,11,637,PO, ,Russet; P90-Sample held 140 Days.,1,,R,FR,NC,15,,,WA
7039,CA,22,7,11,658,PO,P,Red; P90-Sample held 140 Days.,1,,R,FR,NC,102,,,CA
7040,CA,22,8,8,1,PO,P,Russet; P90-Sample held 120 Days.,1,,R,FR,NC,16,CA,CA,
7041,CA,22,8,8,490,PO,A,Red; P90-Sample held 120 Days.,1,,R,FR,NC,30,,,CA
7042,CA,22,8,8,490,PO,B,Gold; P90-Sample held 120 Days.,1,,R,FR,NC,20,,,CA
7043,CA,22,8,8,551,PO, ,Idaho Russet; P90-Sample held 120 Days.,1,,R,FR,NC,13,ID,,CA
7044,CA,22,8,8,554,PO, ,Russet; P90-Sample held 120 Days.,1,,R,FR,NC,26,,,CA
7045,CA,22,8,8,556,PO, ,N/A; P90-Sample held 120 Days.,1,,R,FR,NC,15,,CA,
7046,CA,22,8,8,569,PO,P,Red; P90-Sample held 120 Days.,1,,R,FR,NC,11,,,CA
7047,CA,22,8,8,570,PO,P,White Rose; P90-Sample held 120 Days.,1,,R,FR,NC,14,,,CA
7048,CA,22,8,8,571,PO, ,Russet; P90-Sample held 120 Days.,1,,R,FR,NC,14,,,CA
7049,CA,22,8,8,599,PO, ,Russet; P90-Sample held 120 Days.,1,,H,FR,NC,10,,CO,CO
